id,neighbourhood group,neighbourhood,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,reviews per month,review rate number,availability 365
23637352,2,Upper West Side,0,2,2018,953400,190400,30.0,0,0.3333333333333333,4.0,0.13
23637904,1,Williamsburg,2,0,2013,632800,126000,28.0,3,0.9,5.0,0.29
23638456,2,Upper West Side,1,2,2021,1320200,264600,30.0,0,0.3333333333333333,4.0,0.13
23639561,1,Greenpoint,1,2,2009,679000,135800,1.0,19,5.33,5.0,0.05
23641770,1,Bedford-Stuyvesant,1,2,2018,130200,26600,2.0,17,3.31,4.0,0.6
23642875,1,Bedford-Stuyvesant,2,2,2008,281400,56000,2.0,26,4.94,4.0,0.68
23643979,1,Bedford-Stuyvesant,0,2,2022,589400,117600,2.0,13,2.58,4.0,0.56
23644531,3,Elmhurst,2,2,2015,533400,106400,3.0,0,0.4166666666666667,5.0,0.0
23645636,3,Woodside,1,0,2006,1358000,271600,2.0,12,2.81,4.0,0.62
23648398,2,Theater District,0,0,2015,737800,147000,2.0,10,1.86,3.0,0.55
23648950,3,Woodside,0,2,2006,191800,37800,1.0,0,0.16666666666666666,2.0,0.62
23649502,1,Gowanus,0,2,2022,659400,131600,2.0,22,4.23,3.0,0.57
23652264,3,Jamaica,1,2,2010,406000,81200,2.0,2,0.75,3.0,0.13
23653921,1,Bushwick,0,2,2004,278600,56000,2.0,11,2.24,5.0,0.05
23654473,2,Upper West Side,0,2,2018,165200,33600,2.0,0,0.16666666666666666,2.0,0.58
23656682,2,Upper West Side,2,0,2009,1178800,235200,7.0,5,1.17,2.0,0.41
23657787,1,Bushwick,2,0,2006,827400,165200,1.0,12,3.03,5.0,0.29
23660548,2,Lower East Side,1,2,2010,1142400,228200,1.0,3,2.81,3.0,0.0
23661653,4,Huguenot,0,0,2004,1283800,256200,2.0,20,4.38,2.0,0.37
23662205,4,Huguenot,1,0,2013,497000,99400,2.0,11,2.09,5.0,0.29
23662757,1,Brownsville,0,2,2005,239400,47600,2.0,3,0.64,5.0,0.11
23663310,1,Bedford-Stuyvesant,2,2,2021,1379000,275800,3.0,0,0.4166666666666667,5.0,0.51
23664414,0,Wakefield,0,2,2008,495600,99400,1.0,0,0.3333333333333333,4.0,0.55
23664967,1,Williamsburg,1,2,2004,1374800,274400,2.0,0,0.25,3.0,0.5
23665519,1,Williamsburg,0,0,2019,1366400,273000,4.0,4,1.05,3.0,0.49
23668280,1,Williamsburg,1,2,2006,981400,196000,1.0,6,1.28,5.0,0.45
23669937,2,Midtown,2,0,2010,1129800,225400,1.0,1,0.39,3.0,0.09
23671042,2,Midtown,2,0,2008,642600,128800,5.0,3,1.73,5.0,0.05
23672699,3,Jamaica Hills,2,0,2019,282800,56000,1.0,11,7.5,2.0,0.23
23674356,2,Harlem,2,2,2020,947800,189000,7.0,6,1.32,2.0,0.3
23675460,2,Midtown,2,0,2006,1367800,273000,1.0,41,7.64,5.0,0.66
23678222,1,Midwood,0,2,2004,729400,145600,30.0,0,0.3333333333333333,4.0,0.31
23679879,2,Upper West Side,1,0,2020,301000,60200,30.0,0,0.4166666666666667,5.0,0.1
23680983,2,Upper West Side,0,0,2013,662200,133000,30.0,0,0.4166666666666667,5.0,0.21
23681536,2,Upper West Side,0,0,2018,561400,112000,30.0,0,0.25,3.0,0.07
23684297,0,Wakefield,0,0,2019,1101800,219800,2.0,14,2.96,2.0,0.02
23684849,2,Harlem,1,2,2016,270200,54600,3.0,7,2.16,5.0,0.45
23685402,1,Bedford-Stuyvesant,2,0,2010,1285200,257600,2.0,22,4.71,4.0,0.21
23686506,3,East Elmhurst,1,0,2003,1246000,249200,1.0,19,4.01,3.0,0.61
23689820,2,Hell's Kitchen,1,2,2008,1254400,250600,1.0,0,0.3333333333333333,4.0,0.01
23693686,2,Kips Bay,1,0,2013,764400,152600,3.0,12,2.42,5.0,0.24
23694791,0,Bronxdale,1,2,2009,1008000,201600,1.0,14,2.96,5.0,0.44
23695895,2,Midtown,0,0,2012,1040200,208600,30.0,0,0.16666666666666666,2.0,0.01
23699761,4,Rosebank,1,0,2020,553000,110600,1.0,47,9.1,4.0,0.59
23700866,3,Edgemere,2,0,2004,736400,147000,3.0,5,3.41,2.0,0.33
23704732,1,East New York,2,0,2004,135800,26600,1.0,11,3.11,3.0,0.04
23706389,1,Williamsburg,2,2,2006,169400,33600,2.0,16,3.78,4.0,0.68
23710255,2,Harlem,0,2,2015,680400,135800,2.0,3,0.67,5.0,0.48
23717435,2,Upper West Side,0,2,2008,870800,173600,30.0,0,0.25,3.0,0.13
23718540,2,Upper West Side,0,2,2007,190400,37800,30.0,0,0.25,3.0,0.13
23719092,2,Financial District,0,0,2004,1138200,228200,1.0,1,0.59,5.0,0.14
23721853,1,Sheepshead Bay,0,2,2012,922600,184800,1.0,0,0.16666666666666666,2.0,0.01
23722406,2,Hell's Kitchen,0,0,2012,600600,120400,2.0,3,1.13,4.0,0.51
23725167,3,Long Island City,0,2,2014,1208200,242200,30.0,0,0.3333333333333333,4.0,0.32
23729586,3,Middle Village,0,0,2014,1303400,260400,4.0,2,0.44,5.0,0.14
23730138,1,Bushwick,1,2,2015,786800,156800,4.0,0,0.16666666666666666,2.0,0.48
23731243,2,Murray Hill,2,0,2019,875000,212800,29.0,0,0.4166666666666667,5.0,0.64
23731795,3,Jackson Heights,2,2,2009,875000,214200,2.0,20,4.69,2.0,0.54
23732347,2,Inwood,2,2,2003,875000,147000,160.0,0,0.25,3.0,0.51
23732899,1,East New York,0,2,2003,875000,165200,2.0,3,1.14,5.0,0.01
23734556,1,East Flatbush,0,2,2022,145600,29400,30.0,0,0.3333333333333333,4.0,0.18
23736766,3,Long Island City,0,2,2014,106400,21000,1.0,5,1.06,4.0,0.04
23737318,2,Murray Hill,0,0,2021,589400,117600,30.0,6,1.13,4.0,0.58
23738975,3,Astoria,0,2,2019,341600,68600,1.0,12,2.55,4.0,0.59
23739527,3,Ditmars Steinway,2,2,2020,261800,51800,1.0,5,1.29,4.0,0.02
23741736,1,Crown Heights,0,0,2003,1316000,263200,3.0,0,0.25,3.0,0.71
23742289,1,Bedford-Stuyvesant,1,0,2005,586600,0,2.0,5,2.59,4.0,0.59
23742841,2,East Harlem,0,0,2017,1353800,0,1.0,12,2.67,4.0,0.11
23745602,1,Fort Greene,0,0,2019,1052800,0,3.0,13,3.1,2.0,0.31
23747259,2,Upper West Side,0,2,2020,982800,196000,30.0,0,0.3333333333333333,4.0,0.0
23747812,2,Midtown,0,0,2011,156800,30800,30.0,3,0.58,3.0,0.58
23752230,3,St. Albans,0,0,2014,987000,197400,2.0,11,2.32,4.0,0.37
23757753,1,East Flatbush,2,2,2014,1174600,235200,3.0,0,0.25,3.0,0.02
23760514,1,East Flatbush,0,0,2003,505400,100800,4.0,13,3.17,3.0,0.34
23762171,2,Hell's Kitchen,1,2,2019,903000,180600,1.0,29,5.8,2.0,0.46
23763276,2,Washington Heights,0,2,2017,460600,92400,2.0,11,2.21,4.0,0.38
23765485,2,Upper West Side,0,0,2005,156800,30800,1.0,0,0.4166666666666667,5.0,0.66
23766037,2,Midtown,0,0,2007,1055600,211400,30.0,0,0.3333333333333333,4.0,0.7
23769904,2,Theater District,0,0,2017,1289400,257600,1.0,2,0.41,4.0,0.18
23771560,1,Williamsburg,1,0,2006,378000,75600,4.0,8,2.11,4.0,0.72
23773217,2,Upper East Side,0,0,2010,364000,72800,5.0,3,0.86,2.0,0.23
23774322,3,Glendale,2,0,2011,702800,140000,3.0,7,2.0,3.0,0.67
23774874,1,Williamsburg,2,2,2018,175000,35000,1.0,10,3.03,3.0,0.72
23775427,2,West Village,1,2,2005,264600,53200,1.0,4,1.26,5.0,0.1
23776531,2,Upper West Side,0,0,2005,330400,65800,1.0,20,4.05,2.0,0.25
23779293,2,Midtown,2,0,2022,764400,152600,30.0,0,0.25,3.0,0.32
23780397,3,Flushing,1,2,2005,1199800,239400,1.0,20,4.26,5.0,0.57
23780950,3,Flushing,0,2,2016,984200,197400,1.0,14,2.76,5.0,0.67
23782054,2,Two Bridges,0,2,2021,702800,140000,1.0,30,5.84,2.0,0.52
23782606,2,Two Bridges,1,2,2009,870800,173600,1.0,19,3.93,4.0,0.55
23783159,2,Two Bridges,1,2,2010,191800,37800,1.0,28,5.53,4.0,0.02
23783711,2,Midtown,2,0,2013,1209600,242200,2.0,4,1.09,4.0,0.22
23784816,2,Midtown,1,0,2016,271600,54600,2.0,0,0.3333333333333333,4.0,0.64
23787577,1,Crown Heights,2,0,2006,981400,196000,3.0,9,2.35,5.0,0.7
23789234,2,Hell's Kitchen,2,0,2007,305200,61600,30.0,2,0.53,5.0,0.09
23790339,3,Maspeth,2,0,2010,812000,162400,1.0,24,5.26,2.0,0.35
23791996,1,Bedford-Stuyvesant,2,0,2021,1216600,243600,5.0,13,2.79,5.0,0.47
23792548,1,Bedford-Stuyvesant,2,0,2018,1080800,215600,5.0,7,1.84,4.0,0.41
23793100,2,Hell's Kitchen,2,2,2013,406000,81200,3.0,0,0.16666666666666666,2.0,0.53
23793652,1,Bushwick,2,2,2010,165200,33600,1.0,3,0.58,5.0,0.13
23795309,2,Harlem,0,2,2010,848400,169400,30.0,0,0.16666666666666666,2.0,0.34
23795862,2,Harlem,2,2,2010,1331400,266000,60.0,0,0.3333333333333333,4.0,0.42
23796414,2,Midtown,0,0,2013,600600,120400,5.0,2,0.39,5.0,0.06
23796966,3,Sunnyside,2,2,2005,277200,56000,2.0,1,0.48,5.0,0.64
23797519,2,East Village,2,2,2019,205800,40600,30.0,0,0.16666666666666666,2.0,0.06
23798071,2,East Village,1,2,2016,674800,134400,30.0,0,0.3333333333333333,4.0,0.15
23798623,2,Midtown,1,0,2019,1017800,203000,4.0,0,0.16666666666666666,2.0,0.26
23799175,1,Williamsburg,2,2,2011,1087800,217000,2.0,16,4.14,3.0,0.03
23800832,3,Elmhurst,1,0,2004,284200,57400,2.0,20,6.32,5.0,0.18
23801385,0,Kingsbridge,2,2,2010,232400,46200,1.0,14,2.86,4.0,0.05
23801937,2,Upper East Side,2,0,2022,539000,107800,4.0,12,3.91,3.0,0.37
23802489,2,Greenwich Village,0,0,2004,456400,91000,2.0,8,1.59,4.0,0.25
23805803,2,Harlem,0,2,2014,154000,30800,1.0,13,3.05,5.0,0.19
23806355,3,Astoria,2,0,2009,1059800,211400,3.0,14,2.96,2.0,0.31
23806908,2,Financial District,0,2,2005,919800,183400,1.0,13,4.15,2.0,0.64
23808565,1,Crown Heights,0,2,2018,568400,113400,2.0,9,3.38,2.0,0.39
23810221,2,Hell's Kitchen,1,0,2009,802200,161000,30.0,0,0.3333333333333333,4.0,0.18
23810774,0,Mount Hope,2,0,2019,399000,79800,3.0,7,1.74,4.0,0.02
23811326,1,Bedford-Stuyvesant,2,2,2003,593600,119000,1.0,12,2.38,3.0,0.58
23812983,2,Chelsea,2,0,2013,749000,149800,5.0,0,0.4166666666666667,5.0,0.41
23814088,2,Hell's Kitchen,0,0,2015,149800,29400,1.0,4,1.05,5.0,0.66
23816297,3,Elmhurst,2,0,2007,894600,179200,1.0,8,1.73,3.0,0.61
23817401,2,Upper West Side,0,2,2009,1079400,215600,1.0,3,0.63,3.0,0.59
23819058,1,Fort Greene,0,0,2016,1192800,238000,2.0,20,4.96,2.0,0.22
23820715,3,Woodside,2,0,2005,520800,103600,2.0,15,4.13,3.0,0.08
23821820,2,Washington Heights,2,2,2018,361200,72800,2.0,20,4.88,3.0,0.39
23824029,2,Upper West Side,1,0,2012,1047200,210000,30.0,2,0.52,3.0,0.14
23824581,3,Astoria,0,2,2014,187600,37800,30.0,1,0.77,4.0,0.35
23825686,2,Hell's Kitchen,1,0,2018,1162000,232400,3.0,22,4.49,3.0,0.38
23826238,2,Financial District,1,0,2016,240800,47600,30.0,2,0.86,3.0,0.65
23826790,2,Chelsea,0,0,2017,299600,60200,90.0,0,0.3333333333333333,4.0,0.0
23827343,3,Ridgewood,1,2,2007,287000,57400,2.0,14,2.96,3.0,0.54
23827895,1,Bedford-Stuyvesant,1,0,2013,1132600,226800,4.0,13,2.79,4.0,0.25
23830657,3,Sunnyside,1,0,2006,1057000,211400,1.0,14,2.9,4.0,0.09
23831761,3,Jackson Heights,2,2,2014,791000,158200,2.0,5,1.06,4.0,0.57
23833970,2,Hell's Kitchen,2,0,2011,378000,75600,4.0,17,3.98,2.0,0.45
23836180,1,Crown Heights,1,2,2016,243600,49000,3.0,7,2.44,4.0,0.58
23837836,2,Midtown,0,0,2006,263200,53200,1.0,11,3.59,4.0,0.08
23839493,4,Grant City,1,2,2005,704200,141400,7.0,1,1.0,2.0,0.48
23840598,3,Astoria,0,2,2008,1001000,200200,7.0,0,0.16666666666666666,2.0,0.07
23842807,1,Crown Heights,1,0,2010,709800,141400,1.0,2,0.52,2.0,0.44
23843359,2,Murray Hill,2,0,2008,1307600,261800,30.0,1,0.33,4.0,0.15
23843912,2,Midtown,0,0,2008,862400,172200,4.0,3,1.29,5.0,0.57
23846121,2,Financial District,0,0,2008,1324400,264600,2.0,6,1.65,5.0,0.25
23846673,2,Financial District,2,0,2009,212800,42000,2.0,2,2.0,5.0,0.18
23847226,2,Financial District,0,2,2019,424200,85400,2.0,13,2.81,3.0,0.04
23847778,2,Financial District,0,0,2009,1346800,268800,2.0,6,3.0,5.0,0.03
23848330,2,Financial District,0,2,2018,1059800,211400,2.0,4,0.96,3.0,0.1
23851092,1,Bedford-Stuyvesant,0,0,2005,303800,60200,3.0,4,1.03,4.0,0.44
23851644,1,Gravesend,0,0,2014,361200,72800,3.0,15,3.31,5.0,0.67
23853301,2,Financial District,0,0,2003,1099000,219800,2.0,8,2.11,5.0,0.07
23854405,2,Financial District,0,0,2012,86800,16800,2.0,5,1.34,4.0,0.14
23856062,2,Financial District,2,2,2019,1026200,205800,2.0,6,1.27,2.0,0.09
23856615,2,Financial District,1,0,2021,235200,47600,2.0,2,0.63,4.0,0.22
23857167,2,Financial District,0,2,2012,217000,43400,2.0,5,1.24,4.0,0.23
23857719,2,Financial District,0,0,2004,733600,147000,2.0,7,1.69,5.0,0.05
23858272,2,Financial District,1,0,2003,631400,126000,2.0,8,1.85,3.0,0.07
23858824,2,Financial District,2,0,2003,868000,173600,2.0,8,1.98,2.0,0.02
23859376,2,Financial District,1,0,2006,932400,186200,2.0,7,1.75,3.0,0.05
23860481,2,Financial District,0,0,2019,792400,158200,2.0,12,2.67,3.0,0.36
23861033,2,Financial District,2,2,2017,712600,142800,2.0,16,3.75,4.0,0.1
23861585,2,Hell's Kitchen,1,0,2008,169400,33600,2.0,7,1.47,2.0,0.58
23862690,2,East Harlem,1,2,2017,1033200,207200,1.0,8,2.55,2.0,0.64
23863795,3,Woodside,2,2,2018,1184400,236600,30.0,1,0.58,4.0,0.35
23866004,2,Tribeca,2,0,2015,1366400,273000,30.0,0,0.16666666666666666,2.0,0.17
23867108,2,West Village,0,2,2003,567000,113400,1.0,1,0.39,3.0,0.15
23868213,2,Financial District,1,2,2010,819000,163800,2.0,6,1.59,4.0,0.1
23868765,2,Financial District,2,0,2011,134400,26600,2.0,6,1.41,3.0,0.13
23869318,2,Financial District,0,0,2015,1307600,261800,2.0,7,1.88,3.0,0.07
23870422,2,Financial District,2,0,2012,1362200,273000,2.0,15,3.52,3.0,0.25
23870974,2,Financial District,0,0,2022,949200,190400,2.0,14,3.65,2.0,0.12
23871527,2,Financial District,1,0,2016,333200,67200,2.0,12,3.05,4.0,0.07
23872079,2,Financial District,0,0,2016,900200,180600,2.0,7,2.1,4.0,0.19
23872631,2,Financial District,0,0,2016,1390200,278600,2.0,2,0.73,5.0,0.04
23873184,2,Financial District,2,0,2020,688800,137200,2.0,15,3.19,4.0,0.15
23873736,2,Financial District,2,0,2016,665000,133000,2.0,12,3.03,5.0,0.17
23874288,2,Financial District,1,0,2012,694400,138600,2.0,7,1.69,2.0,0.08
23875393,2,Financial District,1,0,2021,327600,65800,2.0,13,3.07,2.0,0.07
23875945,2,Financial District,2,0,2004,610400,121800,2.0,8,1.9,2.0,0.25
23876497,2,Financial District,0,0,2019,287000,57400,2.0,10,2.34,4.0,0.04
23877050,2,Financial District,2,0,2005,1038800,207200,2.0,8,1.88,4.0,0.02
23877602,2,Financial District,0,0,2016,751800,149800,2.0,10,2.54,2.0,0.07
23878707,2,Financial District,1,0,2017,812000,162400,2.0,8,2.26,2.0,0.13
23879259,2,Financial District,0,0,2006,1243200,249200,2.0,11,3.2,4.0,0.15
23880364,2,Financial District,2,0,2006,1244600,249200,2.0,6,1.58,4.0,0.19
23880916,2,Financial District,0,0,2019,758800,151200,2.0,8,2.31,5.0,0.09
23883125,2,Financial District,0,0,2018,652400,130200,2.0,8,3.64,4.0,0.04
23883677,2,Financial District,1,0,2021,355600,71400,2.0,15,4.37,2.0,0.3
23884230,2,Financial District,2,0,2009,623000,124600,2.0,5,1.35,2.0,0.22
23884782,2,Financial District,2,0,2018,226800,44800,2.0,15,3.19,5.0,0.29
23885334,2,Financial District,2,0,2019,149800,29400,2.0,10,2.59,4.0,0.2
23885887,2,Midtown,0,0,2012,903000,180600,3.0,6,1.57,3.0,0.11
23886439,2,Financial District,0,0,2019,229600,46200,2.0,7,1.79,4.0,0.25
23886991,2,Financial District,2,0,2016,973000,194600,2.0,8,2.02,5.0,0.05
23887543,2,Financial District,0,0,2004,491400,98000,2.0,15,3.75,3.0,0.28
23888648,2,Financial District,0,0,2012,274400,54600,2.0,4,1.97,5.0,0.09
23889200,2,Financial District,2,0,2019,1013600,203000,2.0,9,2.16,5.0,0.08
23889753,2,Financial District,1,0,2016,250600,50400,2.0,11,2.73,4.0,0.03
23891962,2,Financial District,1,0,2007,796600,159600,2.0,11,3.0,4.0,0.27
23892514,2,Financial District,1,0,2007,445200,89600,2.0,3,0.81,5.0,0.04
23893066,2,Financial District,2,0,2022,480200,96600,2.0,9,2.52,5.0,0.05
23893619,2,Financial District,0,0,2021,539000,107800,2.0,2,1.82,3.0,0.13
23894171,3,Woodside,0,2,2016,667800,133000,2.0,0,0.3333333333333333,4.0,0.01
23894723,2,Financial District,0,0,2013,144200,29400,2.0,17,4.08,4.0,0.26
23895276,2,Financial District,1,0,2017,1264200,253400,2.0,7,2.08,4.0,0.09
23895828,2,Financial District,1,0,2008,1198400,239400,2.0,9,2.43,2.0,0.27
23896380,2,Financial District,0,0,2009,1148000,229600,2.0,12,2.57,5.0,0.02
23896933,2,Financial District,1,0,2018,910000,182000,2.0,9,2.11,5.0,0.12
23897485,2,Financial District,0,0,2018,702800,140000,2.0,6,2.5,4.0,0.1
23898037,2,Financial District,0,0,2020,373800,74200,2.0,11,2.97,3.0,0.17
23898589,2,Financial District,1,0,2022,1040200,208600,2.0,4,1.08,5.0,0.18
23899142,2,Financial District,0,0,2019,922600,184800,2.0,4,0.97,5.0,0.14
23899694,2,Financial District,1,0,2003,184800,36400,2.0,4,1.15,4.0,0.09
23900246,2,Financial District,2,0,2010,270200,54600,2.0,6,1.48,3.0,0.11
23900799,2,Financial District,0,0,2014,904400,180600,2.0,4,1.04,5.0,0.24
23901351,1,Bedford-Stuyvesant,0,0,2003,322000,64400,2.0,9,2.93,5.0,0.18
23901903,2,Financial District,2,0,2010,1044400,208600,2.0,8,2.12,4.0,0.21
23902456,2,Financial District,0,0,2016,498400,99400,2.0,5,1.43,3.0,0.27
23903560,2,Financial District,0,0,2017,110600,22400,2.0,9,2.48,2.0,0.13
23904112,2,Financial District,1,0,2012,1062600,212800,2.0,12,3.5,2.0,0.17
23906322,2,Financial District,1,0,2004,858200,172200,2.0,13,3.42,2.0,0.09
23906874,2,Financial District,1,0,2018,901600,180600,2.0,5,1.36,3.0,0.06
23907426,2,Financial District,1,0,2015,155400,30800,2.0,3,0.74,3.0,0.2
23907979,2,Financial District,1,0,2005,631400,126000,2.0,8,2.12,3.0,0.06
23908531,2,Financial District,1,0,2008,756000,151200,2.0,6,1.57,3.0,0.06
23909635,2,Financial District,0,0,2004,264600,53200,2.0,9,2.62,3.0,0.26
23910188,2,Financial District,0,0,2008,154000,30800,2.0,2,0.59,3.0,0.09
23912397,2,Financial District,0,0,2008,109200,22400,2.0,9,2.48,4.0,0.22
23912949,2,Financial District,1,0,2014,1019200,204400,2.0,9,2.23,3.0,0.09
23913502,2,Financial District,2,0,2021,959000,191800,2.0,3,0.74,4.0,0.15
23914054,2,Financial District,1,0,2021,924000,184800,2.0,11,2.37,4.0,0.1
23917368,2,Hell's Kitchen,2,0,2020,473200,95200,1.0,23,4.66,2.0,0.71
23921786,3,Fresh Meadows,1,0,2017,326200,65800,1.0,13,2.87,4.0,0.69
23923443,1,Williamsburg,2,2,2012,568400,113400,2.0,2,0.85,5.0,0.48
23923995,0,Tremont,0,3,2022,558600,112000,1.0,7,1.54,4.0,0.57
23929518,2,Roosevelt Island,0,2,2014,788200,158200,1.0,20,8.45,5.0,0.72
23930623,3,Woodside,2,2,2013,1153600,231000,30.0,0,0.3333333333333333,4.0,0.37
23931175,3,Rego Park,2,2,2012,1106000,221200,2.0,10,2.34,4.0,0.13
23933384,1,Bedford-Stuyvesant,2,2,2016,777000,155400,1.0,0,0.16666666666666666,2.0,0.51
23933937,1,Williamsburg,2,0,2008,131600,26600,2.0,27,5.91,5.0,0.48
23934489,1,Williamsburg,0,2,2022,1022000,204400,30.0,0,0.3333333333333333,4.0,0.07
23937803,1,Williamsburg,1,2,2015,949200,190400,1.0,20,4.23,4.0,0.71
23939460,2,East Harlem,0,0,2011,1397200,280000,7.0,0,0.25,3.0,0.51
23940012,2,Upper East Side,1,0,2010,78400,15400,15.0,0,0.16666666666666666,2.0,0.56
23943878,1,Bedford-Stuyvesant,1,2,2004,721000,144200,1.0,0,0.3333333333333333,4.0,0.6
23945535,2,Harlem,2,0,2003,1099000,219800,30.0,0,0.3333333333333333,4.0,0.6
23946640,3,Elmhurst,2,2,2016,511000,102200,30.0,0,0.16666666666666666,2.0,0.36
23949401,1,Williamsburg,0,2,2011,481600,96600,1.0,31,6.46,4.0,0.68
23953267,2,Midtown,2,0,2011,988400,197400,30.0,0,0.3333333333333333,4.0,0.09
23955476,2,Midtown,2,0,2010,905800,180600,30.0,0,0.4166666666666667,5.0,0.07
23957686,2,Upper East Side,0,2,2014,519400,103600,1.0,0,0.3333333333333333,4.0,0.51
23958790,2,Harlem,2,2,2014,75600,15400,1.0,14,2.98,5.0,0.69
23960447,1,Kensington,0,0,2004,1300600,260400,3.0,2,0.79,2.0,0.52
23962104,1,Cypress Hills,1,2,2003,404600,81200,4.0,10,2.44,4.0,0.16
23965418,1,Crown Heights,1,0,2017,666400,133000,2.0,11,2.6,4.0,0.65
23966522,2,Gramercy,1,0,2009,74200,15400,2.0,2,0.7,4.0,0.55
23968179,2,West Village,2,2,2014,950600,190400,1.0,3,2.43,4.0,0.1
23968732,2,West Village,0,2,2015,331800,65800,1.0,2,0.59,4.0,0.08
23969284,2,West Village,2,2,2009,1132600,226800,1.0,3,0.7,3.0,0.07
23970388,1,Bedford-Stuyvesant,2,2,2022,86800,16800,1.0,22,4.49,3.0,0.23
23970941,1,Prospect-Lefferts Gardens,1,2,2014,954800,190400,2.0,3,3.0,4.0,0.51
23972045,1,Prospect-Lefferts Gardens,0,2,2019,1153600,231000,2.0,6,1.26,5.0,0.61
23972598,1,Bedford-Stuyvesant,2,2,2020,1015000,203000,1.0,39,7.96,3.0,0.18
23973150,2,West Village,2,0,2020,844200,169400,30.0,0,0.3333333333333333,4.0,0.15
23973702,2,Harlem,0,2,2017,715400,142800,3.0,1,0.38,3.0,0.67
23977568,2,Hell's Kitchen,2,0,2021,506800,100800,3.0,1,0.25,3.0,0.19
23980330,2,Upper West Side,0,0,2015,547400,109200,30.0,0,0.3333333333333333,4.0,0.48
23981434,2,Chelsea,2,0,2004,393400,78400,30.0,0,0.4166666666666667,5.0,0.22
23983644,1,Greenpoint,2,2,2015,1212400,242200,21.0,1,1.0,2.0,0.06
23985301,1,Greenpoint,0,2,2005,683200,137200,14.0,0,0.3333333333333333,4.0,0.57
23986957,2,Hell's Kitchen,1,0,2019,974400,194600,30.0,0,0.4166666666666667,5.0,0.15
23989719,3,Ridgewood,0,2,2016,219800,43400,30.0,0,0.3333333333333333,4.0,0.4
23990271,3,Ridgewood,1,2,2011,238000,47600,30.0,2,1.62,5.0,0.43
23990824,3,Ridgewood,2,2,2013,184800,36400,30.0,0,0.25,3.0,0.09
23991376,3,Ridgewood,0,2,2015,453600,91000,30.0,1,0.29,3.0,0.13
23995242,0,Longwood,2,0,2007,708400,141400,2.0,7,2.26,5.0,0.68
23996899,2,Financial District,1,0,2005,932400,186200,2.0,13,3.12,5.0,0.38
23999660,2,Chelsea,0,0,2020,186200,37800,30.0,0,0.3333333333333333,4.0,0.1
24000765,2,Morningside Heights,0,2,2008,989800,197400,3.0,0,0.16666666666666666,2.0,0.0
24002422,1,Bushwick,2,2,2019,134400,26600,2.0,23,5.11,3.0,0.69
24003526,2,Upper East Side,0,0,2021,942200,189000,1.0,10,2.36,4.0,0.01
24004079,1,Bushwick,2,2,2005,106400,21000,2.0,18,4.0,5.0,0.48
24004631,1,Bushwick,1,2,2003,455000,91000,2.0,15,3.33,2.0,0.7
24006288,4,Stapleton,1,0,2009,861000,172200,2.0,11,3.51,5.0,0.5
24007393,1,East Flatbush,0,2,2007,368200,74200,1.0,7,1.84,3.0,0.04
24009602,2,East Village,1,2,2010,373800,74200,1.0,6,1.49,2.0,0.56
24010154,1,Williamsburg,2,0,2005,280000,56000,90.0,0,0.3333333333333333,4.0,0.1
24011259,1,Williamsburg,1,2,2017,1275400,254800,182.0,0,0.16666666666666666,2.0,0.57
24011811,2,Kips Bay,2,0,2015,987000,197400,29.0,0,0.3333333333333333,4.0,0.0
24012363,2,Kips Bay,1,0,2004,799400,159600,29.0,0,0.25,3.0,0.0
24012916,2,Kips Bay,1,0,2021,943600,189000,29.0,0,0.4166666666666667,5.0,0.5
24013468,2,Financial District,0,0,2018,177800,35000,90.0,0,0.16666666666666666,2.0,0.23
24014572,2,Harlem,0,0,2006,1349600,270200,4.0,5,1.23,2.0,0.41
24015677,1,Williamsburg,1,2,2018,634200,127400,2.0,9,1.99,5.0,0.05
24016229,1,Bushwick,2,2,2007,1367800,273000,1.0,3,0.93,2.0,0.0
24017334,0,Longwood,1,2,2005,1047200,210000,1.0,8,1.97,2.0,0.16
24017886,1,Carroll Gardens,1,0,2005,709800,141400,4.0,12,3.33,4.0,0.43
24018439,1,Cobble Hill,2,2,2014,623000,124600,2.0,11,2.56,2.0,0.7
24022857,1,Bushwick,2,0,2021,939400,187600,1.0,11,2.56,4.0,0.52
24024514,3,Astoria,1,2,2011,1295000,259000,1.0,16,3.38,2.0,0.16
24025618,3,Astoria,2,2,2007,908600,182000,1.0,21,4.53,4.0,0.14
24026171,3,Astoria,2,2,2008,994000,198800,1.0,14,3.26,2.0,0.14
24027275,2,Hell's Kitchen,1,0,2003,1286600,257600,30.0,0,0.4166666666666667,5.0,0.06
24027828,0,Longwood,2,2,2022,1307600,261800,2.0,0,0.25,3.0,0.51
24028380,1,Bedford-Stuyvesant,0,0,2009,695800,138600,1.0,18,4.66,2.0,0.12
24030037,2,Upper West Side,0,0,2011,687400,137200,30.0,0,0.4166666666666667,5.0,0.02
24030589,2,Murray Hill,2,0,2017,931000,186200,2.0,31,6.84,4.0,0.55
24031694,1,Greenpoint,2,0,2008,1061200,212800,2.0,2,0.56,5.0,0.72
24033903,1,Canarsie,1,0,2014,1293600,259000,3.0,3,1.13,2.0,0.02
24041083,2,Upper East Side,2,2,2020,446600,89600,5.0,0,0.25,3.0,0.68
24043292,1,Crown Heights,1,0,2011,1083600,217000,1.0,28,6.13,2.0,0.52
